Time  1 - default sample rate [s]	DD1_L [mV/V]	DD1_R [mV/V]
22.53	0.000	0.000	
22.54	0.000	0.000	
22.55	0.000	0.000	
22.56	0.000	0.000	
22.57	0.000	0.000	
22.58	0.000	0.000	
22.59	0.000	0.000	
22.60	0.000	0.000	
22.61	0.000	0.000	
22.62	0.000	0.000	
22.63	0.000	0.000	
22.64	0.000	0.000	
22.65	0.000	0.000	
22.66	0.000	0.000	
22.67	0.000	0.000	
22.68	0.000	0.000	
22.69	0.000	0.000	
22.70	0.000	0.000	
22.71	0.000	0.000	
22.72	0.000	0.000	
22.73	0.000	0.000	
22.74	0.000	0.000	
22.75	0.000	0.000	
22.76	0.000	0.000	
22.77	0.000	0.000	
22.78	0.000	0.000	
22.79	0.000	0.000	
22.80	0.000	0.000	
22.81	0.000	0.000	
22.82	0.000	0.000	
22.83	0.000	0.000	
22.84	0.000	0.000	
22.85	0.000	0.000	
22.86	0.000	0.000	
22.87	0.000	0.000	
22.88	0.000	0.000	
22.89	0.000	0.000	
22.90	0.000	0.000	
22.91	0.000	0.000	
22.92	0.000	0.000	
22.93	0.000	0.000	
22.94	0.000	0.000	
22.95	0.000	0.000	
22.96	0.000	0.000	
22.97	0.000	0.000	
22.98	0.000	0.000	
22.99	0.000	0.000	
23.00	0.000	0.000	
23.01	0.000	0.000	
23.02	0.000	0.000	
23.03	0.000	0.000	
23.04	0.000	0.000	
23.05	0.000	0.000	
23.06	0.000	0.000	
23.07	0.000	0.000	
23.08	0.000	0.000	
23.09	0.000	0.000	
23.10	0.000	0.000	
23.11	0.000	0.000	
23.12	0.000	0.000	
23.13	0.000	0.000	
23.14	0.000	0.000	
23.15	0.000	0.000	
23.16	0.000	0.000	
23.17	0.000	0.000	
23.18	0.000	0.000	
23.19	0.000	0.000	
23.20	0.000	0.000	
23.21	0.000	0.000	
23.22	0.000	0.000	
23.23	0.000	0.000	
23.24	0.000	0.000	
23.25	0.000	0.000	
23.26	0.000	0.000	
23.27	0.000	0.000	
23.28	0.000	0.000	
23.29	0.000	0.000	
23.30	0.000	0.000	
23.31	0.000	0.000	
23.32	0.000	0.000	
23.33	0.000	0.000	
23.34	0.000	0.000	
23.35	0.00010	0.000	
23.36	0.000	0.000	
23.37	0.000	0.000	
23.38	0.000	0.000	
23.39	0.000	0.000	
23.40	0.000	0.000	
23.41	0.000	0.000	
23.42	0.000	0.000	
23.43	0.000	0.000	
23.44	0.000	0.000	
23.45	0.000	0.000	
23.46	0.000	0.000	
23.47	0.000	0.000	
23.48	0.000	0.000	
23.49	0.000	0.000	
23.50	0.000	0.000	
23.51	0.000	0.000	
23.52	0.000	0.000	
23.53	0.000	0.000	
23.54	0.000	0.000	
23.55	0.000	0.000	
23.56	0.000	0.000	
23.57	0.000	0.000	
23.58	0.000	0.000	
23.59	0.000	0.000	
23.60	0.000	0.000	
23.61	0.000	0.000	
23.62	0.000	0.000	
23.63	0.000	0.000	
23.64	0.000	0.000	
23.65	0.000	0.000	
23.66	0.000	0.000	
23.67	0.000	0.000	
23.68	0.000	0.000	
23.69	0.000	0.000	
23.70	0.000	0.000	
23.71	0.000	0.000	
23.72	0.000	0.000	
23.73	0.000	0.000	
23.74	0.000	0.000	
23.75	0.000	0.000	
23.76	0.000	0.000	
23.77	0.000	0.000	
23.78	0.000	0.000	
23.79	0.000	0.000	
23.80	0.000	0.000	
23.81	0.000	0.000	
23.82	0.000	0.000	
23.83	0.000	0.000	
23.84	0.000	0.000	
23.85	0.000	0.000	
23.86	0.000	0.000	
23.87	0.000	0.000	
23.88	0.000	0.000	
23.89	0.000	0.000	
23.90	0.00011	0.000	
23.91	0.000	0.000	
23.92	0.000	0.000	
23.93	0.000	0.000	
23.94	0.00010	0.000	
23.95	0.00011	0.000	
23.96	0.00010	0.000	
23.97	0.000	0.000	
23.98	0.000	0.000	
23.99	0.000	0.000	
24.00	0.000	0.000	
24.01	0.00012	0.000	
24.02	0.00012	0.000	
24.03	0.000	0.000	
24.04	0.000	0.000	
24.05	0.000	0.000	
24.06	0.000	0.000	
24.07	0.000	0.000	
24.08	0.000	0.000	
24.09	0.000	0.000	
24.10	0.000	0.000	
24.11	0.000	0.000	
24.12	0.000	0.000	
24.13	0.000	0.000	
24.14	0.000	0.000	
24.15	0.000	0.000	
24.16	0.000	0.000	
24.17	0.000	0.000	
24.18	0.000	0.000	
24.19	0.000	0.000	
24.20	0.000	0.000	
24.21	0.000	0.000	
24.22	0.000	0.000	
24.23	0.000	0.000	
24.24	0.000	0.000	
24.25	0.000	0.000	
24.26	0.000	0.000	
24.27	0.000	0.000	
24.28	0.000	0.000	
24.29	0.000	0.000	
24.30	0.000	0.000	
24.31	0.000	0.000	
24.32	0.000	0.000	
24.33	0.000	0.000	
24.34	0.000	0.000	
24.35	0.000	0.000	
24.36	0.000	0.000	
24.37	0.000	0.000	
24.38	0.000	0.000	
24.39	0.000	0.000	
24.40	0.000	0.000	
24.41	0.000	0.000	
24.42	0.000	0.000	
24.43	0.000	0.000	
24.44	0.000	0.000	
24.45	0.000	0.000	
24.46	0.000	0.000	
24.47	0.000	0.000	
24.48	0.000	0.000	
24.49	0.000	0.000	
24.50	0.000	0.000	
24.51	0.000	0.000	
24.52	0.000	0.000	
24.53	0.000	0.000	
24.54	0.000	0.000	
24.55	0.000	0.000	
24.56	0.000	0.000	
24.57	0.000	0.000	
24.58	0.000	0.000	
24.59	0.000	0.000	
24.60	0.000	0.000	
24.61	0.000	0.000	
24.62	0.000	0.000	
24.63	0.000	0.000	
24.64	0.000	0.000	
24.65	0.000	0.000	
24.66	0.000	0.000	
24.67	0.000	0.000	
24.68	0.000	0.000	
24.69	0.000	0.000	
24.70	0.000	0.000	
24.71	0.000	0.000	
24.72	0.000	0.000	
24.73	0.000	0.000	
24.74	0.000	0.000	
24.75	0.000	0.000	
24.76	0.000	0.000	
24.77	0.000	0.000	
24.78	0.000	0.000	
24.79	0.000	0.000	
24.80	0.000	0.000	
24.81	0.000	0.000	
24.82	0.00012	0.000	
24.83	0.00013	0.000	
24.84	0.000	0.000	
24.85	0.000	0.000	
24.86	0.000	0.000	
24.87	0.000	0.000	
24.88	0.000	0.000	
24.89	0.000	0.000	
24.90	0.000	0.000	
24.91	0.000	0.000	
24.92	0.000	0.000	
24.93	0.000	0.000	
24.94	0.000	0.000	
24.95	0.000	0.000	
24.96	0.000	0.000	
24.97	0.000	0.000	
24.98	0.000	0.000	
24.99	0.000	0.000	
25.00	0.000	0.000	
25.01	0.000	0.000	
25.02	0.000	0.000	
25.03	0.000	0.000	
25.04	0.000	0.000	
25.05	0.000	0.000	
25.06	0.000	0.000	
25.07	0.000	0.000	
25.08	0.000	0.000	
25.09	0.000	0.000	
25.10	0.000	0.000	
25.11	0.000	0.000	
25.12	0.000	0.000	
25.13	0.000	0.000	
25.14	0.000	0.000	
25.15	0.000	0.000	
25.16	0.000	0.000	
25.17	0.000	0.000	
25.18	0.00012	0.000	
25.19	0.00011	0.000	
25.20	0.000	0.000	
25.21	0.000	0.000	
25.22	0.000	0.000	
25.23	0.000	0.000	
25.24	0.000	0.000	
25.25	0.000	0.000	
25.26	0.00011	0.000	
25.27	0.00015	0.000	
25.28	0.00014	0.000	
25.29	0.00011	0.000	
25.30	0.000	0.000	
25.31	0.000	0.000	
25.32	0.000	0.000	
25.33	0.000	0.000	
25.34	0.000	0.000	
25.35	0.000	0.000	
25.36	0.000	0.000	
25.37	0.000	0.000	
25.38	0.000	0.000	
25.39	0.000	0.000	
25.40	0.000	0.000	
25.41	0.000	0.000	
25.42	0.000	0.000	
25.43	0.000	0.000	
25.44	0.000	0.000	
25.45	0.000	0.000	
25.46	0.000	0.000	
25.47	0.000	0.000	
25.48	0.000	0.000	
25.49	0.000	0.000	
25.50	0.000	0.000	
25.51	0.000	0.000	
25.52	0.000	0.000	
25.53	0.000	0.000	
25.54	0.000	0.000	
25.55	0.000	-0.00012	
25.56	0.000	-0.00011	
25.57	0.000	0.000	
25.58	0.000	0.000	
25.59	0.00010	0.000	
25.60	0.000	0.000	
25.61	0.000	0.000	
25.62	0.000	0.000	
25.63	0.000	0.000	
25.64	0.000	0.000	
25.65	0.000	0.000	
25.66	0.000	0.000	
25.67	0.000	0.000	
25.68	0.000	0.000	
25.69	0.000	0.000	
25.70	0.000	0.000	
25.71	0.000	0.000	
25.72	0.000	0.000	
25.73	0.000	0.000	
25.74	0.000	0.000	
25.75	0.000	0.000	
25.76	0.000	0.000	
25.77	0.000	-0.00010	
25.78	0.000	0.000	
25.79	0.000	0.000	
25.80	0.000	0.000	
25.81	0.000	0.000	
25.82	0.000	0.000	
25.83	0.000	0.000	
25.84	0.000	0.000	
25.85	0.000	0.000	
25.86	0.000	0.000	
25.87	0.00010	0.000	
25.88	0.000	0.000	
25.89	0.000	0.000	
25.90	0.000	0.000	
25.91	0.000	0.000	
25.92	0.000	0.000	
25.93	0.000	0.000	
25.94	0.000	0.000	
25.95	0.000	0.000	
25.96	0.000	0.000	
25.97	0.000	0.000	
25.98	0.000	0.000	
25.99	0.000	0.000	
26.00	0.000	0.000	
26.01	0.000	0.000	
26.02	0.000	0.000	
26.03	0.000	0.000	
26.04	0.000	0.000	
26.05	0.000	0.000	
26.06	0.000	0.000	
26.07	0.000	0.000	
26.08	0.00011	0.000	
26.09	0.00012	0.000	
26.10	0.000	0.000	
26.11	0.000	0.000	
26.12	0.000	0.000	
26.13	0.000	0.000	
26.14	0.000	0.000	
26.15	0.000	0.000	
26.16	0.000	0.000	
26.17	0.000	0.000	
26.18	0.000	0.000	
26.19	0.000	0.000	
26.20	0.000	0.000	
26.21	0.00010	0.000	
26.22	0.00010	0.000	
26.23	0.000	0.000	
26.24	0.000	0.000	
26.25	0.000	0.000	
26.26	0.000	0.000	
26.27	0.000	0.000	
26.28	0.000	0.000	
26.29	0.000	0.000	
26.30	0.000	0.000	
26.31	0.000	0.000	
26.32	0.000	0.000	
26.33	0.000	0.000	
26.34	0.000	0.000	
26.35	0.000	0.000	
26.36	0.000	0.000	
26.37	0.000	0.000	
26.38	0.000	0.000	
26.39	0.000	0.000	
26.40	0.000	0.000	
26.41	0.000	0.000	
26.42	0.000	0.000	
26.43	0.000	0.000	
26.44	0.000	0.000	
26.45	0.000	-0.00010	
26.46	0.000	0.000	
26.47	0.000	0.000	
26.48	0.000	0.000	
26.49	0.000	0.000	
26.50	0.000	0.000	
26.51	0.000	0.000	
26.52	0.000	0.000	
26.53	0.00011	0.000	
26.54	0.000	0.000	
26.55	0.000	0.000	
26.56	0.00012	0.000	
26.57	0.00014	0.000	
26.58	0.00011	0.000	
26.59	0.000	0.000	
26.60	0.000	0.000	
26.61	0.000	0.000	
26.62	0.000	0.000	
26.63	0.000	0.000	
26.64	0.00011	0.000	
26.65	0.00014	0.000	
26.66	0.00011	0.000	
26.67	0.000	0.000	
26.68	0.000	0.000	
26.69	0.000	0.000	
26.70	0.000	0.000	
26.71	0.000	0.000	
26.72	0.000	0.000	
26.73	0.000	0.000	
26.74	0.000	0.000	
26.75	0.000	0.000	
26.76	0.00012	0.000	
26.77	0.00010	0.000	
26.78	0.000	0.000	
26.79	0.000	0.000	
26.80	0.000	0.000	
26.81	0.000	0.000	
26.82	0.000	0.000	
26.83	0.000	0.000	
26.84	0.000	0.000	
26.85	0.000	0.000	
26.86	0.000	0.000	
26.87	0.000	0.000	
26.88	0.000	0.000	
26.89	0.000	0.000	
26.90	0.000	0.000	
26.91	0.000	0.000	
26.92	0.000	0.000	
26.93	0.000	0.000	
26.94	0.000	0.000	
26.95	0.000	-0.00010	
26.96	0.000	0.000	
26.97	0.000	0.000	
26.98	0.000	0.000	
26.99	0.000	0.000	
27.00	0.000	0.000	
27.01	0.000	0.000	
27.02	0.000	0.000	
27.03	0.000	0.000	
27.04	0.000	0.000	
27.05	0.000	0.000	
27.06	0.000	0.000	
27.07	0.000	0.000	
27.08	0.000	0.000	
27.09	0.000	0.000	
27.10	0.000	0.000	
27.11	0.000	0.000	
27.12	0.000	0.000	
27.13	0.00010	0.000	
27.14	0.00014	0.000	
27.15	0.00012	0.000	
27.16	0.000	0.000	
27.17	0.000	0.000	
27.18	0.00011	0.000	
27.19	0.00010	0.000	
27.20	0.000	0.000	
27.21	0.000	0.000	
27.22	0.000	0.000	
27.23	0.000	0.000	
27.24	0.000	0.000	
27.25	0.000	0.000	
27.26	0.000	0.000	
27.27	0.000	0.000	
27.28	0.000	0.000	
27.29	0.000	0.000	
27.30	0.000	0.000	
27.31	0.000	0.000	
27.32	0.000	0.000	
27.33	0.000	0.000	
27.34	0.000	0.000	
27.35	0.000	0.000	
27.36	0.000	0.000	
27.37	0.000	0.000	
27.38	0.000	0.000	
27.39	0.000	0.000	
27.40	0.00010	0.000	
27.41	0.000	0.000	
27.42	0.000	0.000	
27.43	0.000	0.000	
27.44	0.00010	0.000	
27.45	0.00011	0.000	
27.46	0.00012	0.000	
27.47	0.00013	0.000	
27.48	0.00012	0.000	
27.49	0.00010	0.000	
27.50	0.00010	0.000	
27.51	0.000	0.000	
27.52	0.000	0.000	
27.53	0.000	0.000	
27.54	0.000	0.000	
27.55	0.000	0.000	
27.56	0.000	0.000	
27.57	0.000	0.000	
27.58	0.000	0.000	
27.59	0.000	0.000	
27.60	0.000	0.000	
27.61	0.000	0.000	
27.62	0.00011	0.000	
27.63	0.000	0.000	
27.64	0.000	0.000	
27.65	0.000	0.000	
27.66	0.000	0.000	
27.67	0.000	0.000	
27.68	0.00013	0.000	
27.69	0.00014	0.000	
27.70	0.00011	0.000	
27.71	0.000	0.000	
27.72	0.000	0.000	
27.73	0.000	0.000	
27.74	0.000	0.000	
27.75	0.000	0.000	
27.76	0.000	0.000	
27.77	0.00011	0.000	
27.78	0.000	0.000	
27.79	0.000	0.000	
27.80	0.000	0.000	
27.81	0.000	0.000	
27.82	0.000	0.000	
27.83	0.000	0.000	
27.84	0.00015	0.000	
27.85	0.00013	0.000	
27.86	0.00011	-0.00010	
27.87	0.000	0.000	
27.88	0.000	0.000	
27.89	0.000	0.000	
27.90	0.000	0.000	
27.91	0.000	0.000	
27.92	0.000	0.000	
27.93	0.000	0.000	
27.94	0.000	0.000	
27.95	0.000	0.000	
27.96	0.000	0.000	
27.97	0.000	0.000	
27.98	0.00011	0.000	
27.99	0.000	0.000	
28.00	0.000	0.000	
28.01	0.000	0.000	
28.02	0.00011	0.000	
28.03	0.000	0.000	
28.04	0.000	0.000	
28.05	0.000	0.000	
28.06	0.000	0.000	
28.07	0.000	0.000	
28.08	0.00010	0.000	
28.09	0.00010	0.000	
28.10	0.000	0.000	
28.11	0.000	0.000	
28.12	0.000	0.000	
28.13	0.000	0.000	
28.14	0.000	0.000	
28.15	0.000	0.000	
28.16	0.00011	0.000	
28.17	0.000	0.000	
28.18	0.000	0.000	
28.19	0.000	0.000	
28.20	0.000	0.000	
28.21	0.00011	0.000	
28.22	0.000	0.000	
28.23	0.000	0.000	
28.24	0.000	0.000	
28.25	0.000	0.000	
28.26	0.000	0.000	
28.27	0.000	0.000	
28.28	0.00011	0.000	
28.29	0.00013	0.000	
28.30	0.00011	0.000	
28.31	0.000	0.000	
28.32	0.000	0.000	
28.33	0.000	0.000	
28.34	0.000	0.000	
28.35	0.00011	0.000	
28.36	0.000	0.000	
28.37	0.000	0.000	
28.38	0.000	0.000	
28.39	0.000	0.000	
28.40	0.000	0.000	
28.41	0.000	0.000	
28.42	0.000	0.000	
28.43	0.000	0.000	
28.44	0.000	0.000	
28.45	0.000	0.000	
28.46	0.000	0.000	
28.47	0.000	0.000	
28.48	0.000	0.000	
28.49	0.000	0.000	
28.50	0.00010	0.000	
28.51	0.00011	0.000	
28.52	0.000	0.000	
28.53	0.000	0.000	
28.54	0.000	0.000	
28.55	0.000	0.000	
28.56	0.000	0.000	
28.57	0.000	0.000	
28.58	0.00010	0.000	
28.59	0.00011	0.000	
28.60	0.00011	0.000	
28.61	0.000	0.000	
28.62	0.000	0.000	
28.63	0.000	0.000	
28.64	0.000	0.000	
28.65	0.000	0.000	
28.66	0.00013	0.000	
28.67	0.00013	0.000	
28.68	0.000	0.000	
28.69	0.000	0.000	
28.70	0.000	0.000	
28.71	0.000	0.000	
28.72	0.000	0.000	
28.73	0.000	0.000	
28.74	0.000	0.000	
28.75	0.000	0.000	
28.76	0.00010	0.000	
28.77	0.00011	0.000	
28.78	0.000	0.000	
28.79	0.00010	0.000	
28.80	0.00013	0.000	
28.81	0.00013	0.000	
28.82	0.00010	0.000	
28.83	0.000	0.000	
28.84	0.000	0.000	
28.85	0.000	0.000	
28.86	0.000	0.000	
28.87	0.00011	0.000	
28.88	0.00013	0.000	
28.89	0.00016	0.000	
28.90	0.00015	0.000	
28.91	0.00012	0.000	
28.92	0.00012	0.000	
28.93	0.00013	0.000	
28.94	0.00012	0.000	
28.95	0.00014	0.000	
28.96	0.00012	0.000	
28.97	0.00011	0.000	
28.98	0.00011	0.000	
28.99	0.000	0.000	
29.00	0.000	0.000	
29.01	0.000	0.000	
29.02	0.000	0.000	
29.03	0.000	0.000	
29.04	0.00012	0.000	
29.05	0.00011	0.000	
29.06	0.00011	0.000	
29.07	0.00012	0.000	
29.08	0.00011	0.000	
29.09	0.00010	0.000	
29.10	0.000	0.000	
29.11	0.000	0.000	
29.12	0.00011	0.000	
29.13	0.00014	0.000	
29.14	0.00015	0.000	
29.15	0.00015	0.000	
29.16	0.00014	0.000	
29.17	0.00014	0.000	
29.18	0.00014	0.000	
29.19	0.00012	0.000	
29.20	0.00010	0.000	
29.21	0.000	0.000	
29.22	0.000	0.000	
29.23	0.000	0.000	
29.24	0.00011	0.000	
29.25	0.00014	0.000	
29.26	0.00015	0.000	
29.27	0.00015	0.000	
29.28	0.00013	0.000	
29.29	0.00013	0.000	
29.30	0.00013	0.000	
29.31	0.00010	0.000	
29.32	0.000	0.000	
29.33	0.000	0.000	
29.34	0.00011	0.000	
29.35	0.00013	0.000	
29.36	0.00016	0.000	
29.37	0.00016	0.000	
29.38	0.00014	0.000	
29.39	0.00013	0.000	
29.40	0.00012	0.000	
29.41	0.00013	0.000	
29.42	0.00014	0.000	
29.43	0.00013	0.000	
29.44	0.00015	0.000	
29.45	0.00015	0.000	
29.46	0.00012	0.000	
29.47	0.000	0.000	
29.48	0.000	0.000	
29.49	0.000	0.000	
29.50	0.000	0.000	
29.51	0.00012	0.000	
29.52	0.00013	0.000	
29.53	0.00013	0.000	
29.54	0.00013	0.000	
29.55	0.00011	0.000	
29.56	0.00013	0.000	
29.57	0.00018	0.000	
29.58	0.00019	0.000	
29.59	0.00017	0.000	
29.60	0.00014	0.000	
29.61	0.00015	0.000	
29.62	0.00015	0.000	
29.63	0.00014	0.000	
29.64	0.00012	0.000	
29.65	0.00011	0.000	
29.66	0.000	0.000	
29.67	0.000	0.000	
29.68	0.000	0.000	
29.69	0.00014	0.000	
29.70	0.00015	0.000	
29.71	0.00013	0.000	
29.72	0.00013	0.000	
29.73	0.00012	0.000	
29.74	0.00012	0.000	
29.75	0.00012	0.000	
29.76	0.00013	0.000	
29.77	0.00012	0.000	
29.78	0.00012	0.000	
29.79	0.00012	0.000	
29.80	0.00012	0.000	
29.81	0.00013	0.000	
29.82	0.00015	0.000	
29.83	0.00013	0.000	
29.84	0.00010	0.000	
29.85	0.000	0.000	
29.86	0.000	0.000	
29.87	0.00014	0.000	
29.88	0.00015	0.000	
29.89	0.00014	0.000	
29.90	0.00012	0.000	
29.91	0.00012	0.000	
29.92	0.00014	0.000	
29.93	0.00013	0.000	
29.94	0.00012	0.000	
29.95	0.00013	0.000	
29.96	0.00013	0.000	
29.97	0.00013	0.000	
29.98	0.00014	0.000	
29.99	0.00014	0.000	
30.00	0.00013	0.000	
30.01	0.00015	0.000	
30.02	0.00015	0.000	
30.03	0.00012	0.000	
30.04	0.00011	0.000	
30.05	0.00013	0.000	
30.06	0.00012	0.000	
30.07	0.000	0.000	
30.08	0.00010	0.000	
30.09	0.00012	0.000	
30.10	0.00014	0.00011	
30.11	0.00015	0.00012	
30.12	0.00016	0.00012	
30.13	0.00014	0.00011	
30.14	0.00014	0.000	
30.15	0.00014	0.000	
30.16	0.00013	0.000	
30.17	0.000	0.000	
30.18	0.00010	0.000	
30.19	0.00014	0.000	
30.20	0.00014	0.000	
30.21	0.00010	0.000	
30.22	0.00011	0.000	
30.23	0.00013	0.000	
30.24	0.00011	0.000	
30.25	0.00012	0.000	
30.26	0.00011	0.000	
30.27	0.000	0.000	
30.28	0.00010	0.000	
30.29	0.00013	0.000	
30.30	0.00012	0.000	
30.31	0.00011	0.000	
30.32	0.00010	0.000	
30.33	0.00012	0.000	
30.34	0.00013	0.000	
30.35	0.00012	0.000	
30.36	0.00011	0.000	
30.37	0.00010	0.000	
30.38	0.000	0.000	
30.39	0.000	0.000	
30.40	0.000	0.000	
30.41	0.00011	0.000	
30.42	0.00013	0.000	
30.43	0.00012	0.000	
30.44	0.00011	0.000	
30.45	0.00011	0.000	
30.46	0.00011	0.000	
30.47	0.00011	0.000	
30.48	0.00013	0.000	
30.49	0.00014	0.000	
30.50	0.00014	0.000	
30.51	0.00013	0.000	
30.52	0.000	0.000	
30.53	0.000	0.000	
30.54	0.000	0.000	
30.55	0.000	0.000	
30.56	0.000	0.00011	
30.57	0.00011	0.00010	
30.58	0.00012	0.000	
30.59	0.00013	0.000	
30.60	0.00012	0.00010	
30.61	0.00013	0.00011	
30.62	0.000	0.00010	
30.63	0.000	0.000	
30.64	0.000	0.000	
30.65	0.000	0.000	
30.66	0.000	0.000	
30.67	0.000	0.00011	
30.68	0.000	0.000	
30.69	0.000	0.000	
30.70	0.000	0.000	
30.71	0.00011	0.000	
30.72	0.00012	0.000	
30.73	0.000	0.000	
30.74	0.000	0.000	
30.75	0.000	0.000	
30.76	0.000	0.000	
30.77	0.000	0.000	
30.78	0.000	0.000	
30.79	0.00011	0.000	
30.80	0.00012	0.000	
30.81	0.00012	0.000	
30.82	0.00012	0.00010	
30.83	0.00010	0.000	
30.84	0.00012	0.000	
30.85	0.00014	0.000	
30.86	0.00012	0.00011	
30.87	0.000	0.00012	
30.88	0.00010	0.00011	
30.89	0.00013	0.00010	
30.90	0.00013	0.00011	
30.91	0.00011	0.00012	
30.92	0.000	0.00012	
30.93	0.000	0.00011	
30.94	0.00011	0.00011	
30.95	0.000	0.00012	
30.96	0.000	0.000	
30.97	0.000	0.000	
30.98	0.00012	0.000	
30.99	0.00015	0.00011	
31.00	0.00017	0.00010	
31.01	0.00015	0.00010	
31.02	0.00010	0.00010	
31.03	0.000	0.000	
31.04	0.000	0.000	
31.05	0.00012	0.000	
31.06	0.00012	0.00010	
31.07	0.00012	0.00011	
31.08	0.00010	0.00011	
31.09	0.000	0.00012	
31.10	0.000	0.00014	
31.11	0.000	0.00014	
31.12	0.00010	0.00012	
31.13	0.000	0.00011	
31.14	0.00012	0.00012	
31.15	0.00015	0.00014	
31.16	0.00012	0.00013	
31.17	0.000	0.00011	
31.18	0.00010	0.000	
31.19	0.00011	0.000	
31.20	0.000	0.00010	
31.21	0.000	0.00013	
31.22	0.00012	0.00013	
31.23	0.00014	0.00013	
31.24	0.00013	0.00011	
31.25	0.00012	0.000	
31.26	0.00013	0.00011	
31.27	0.00014	0.00010	
31.28	0.00012	0.00010	
31.29	0.00012	0.00011	
31.30	0.00010	0.00011	
31.31	0.000	0.00010	
31.32	0.00011	0.00011	
31.33	0.00012	0.00013	
31.34	0.00011	0.00014	
31.35	0.00010	0.00013	
31.36	0.00012	0.00012	
31.37	0.00011	0.000	
31.38	0.00010	0.000	
31.39	0.00010	0.00010	
31.40	0.00013	0.00013	
31.41	0.00013	0.00012	
31.42	0.00013	0.00014	
31.43	0.00013	0.00014	
31.44	0.00013	0.00014	
31.45	0.00010	0.00014	
31.46	0.000	0.00015	
31.47	0.00011	0.00015	
31.48	0.00011	0.00014	
31.49	0.00012	0.00013	
31.50	0.000	0.00014	
31.51	0.000	0.00016	
31.52	0.00012	0.00016	
31.53	0.00015	0.00015	
31.54	0.00014	0.00014	
31.55	0.00012	0.00014	
31.56	0.00010	0.00016	
31.57	0.00010	0.00015	
31.58	0.000	0.00016	
31.59	0.000	0.00018	
31.60	0.000	0.00018	
31.61	0.000	0.00015	
31.62	0.00010	0.00014	
31.63	0.00010	0.00017	
31.64	0.00011	0.00019	
31.65	0.00011	0.00017	
31.66	0.00011	0.00014	
31.67	0.000	0.00014	
31.68	0.000	0.00015	
31.69	0.000	0.00015	
31.70	0.000	0.00015	
31.71	0.00010	0.00017	
31.72	0.00010	0.00019	
31.73	0.000	0.00017	
31.74	0.000	0.00017	
31.75	0.00012	0.00018	
31.76	0.00013	0.00019	
31.77	0.00013	0.00019	
31.78	0.00012	0.00018	
31.79	0.000	0.00018	
31.80	0.000	0.00021	
31.81	0.000	0.00022	
31.82	0.000	0.00019	
31.83	0.000	0.00019	
31.84	0.00010	0.00021	
31.85	0.00011	0.00019	
31.86	0.00012	0.00018	
31.87	0.00011	0.00020	
31.88	0.000	0.00021	
31.89	0.000	0.00020	
31.90	0.000	0.00020	
31.91	0.000	0.00022	
31.92	0.00010	0.00022	
31.93	0.00013	0.00019	
31.94	0.00012	0.00018	
31.95	0.00010	0.00021	
31.96	0.000	0.00023	
31.97	0.000	0.00025	
31.98	0.000	0.00024	
31.99	0.000	0.00024	
32.00	0.000	0.00024	
32.01	0.000	0.00024	
32.02	0.000	0.00025	
32.03	0.000	0.00026	
32.04	0.000	0.00026	
32.05	0.000	0.00025	
32.06	0.000	0.00026	
32.07	0.000	0.00028	
32.08	0.000	0.00025	
32.09	0.000	0.00024	
32.10	0.000	0.00024	
32.11	0.000	0.00026	
32.12	0.000	0.00025	
32.13	0.000	0.00024	
32.14	0.000	0.00024	
32.15	0.000	0.00024	
32.16	0.000	0.00027	
32.17	0.000	0.00029	
32.18	0.000	0.00029	
32.19	0.000	0.00029	
32.20	0.000	0.00031	
32.21	0.000	0.00032	
32.22	0.000	0.00033	
32.23	0.00010	0.00034	
32.24	0.00011	0.00036	
32.25	0.00011	0.00036	
32.26	0.000	0.00033	
32.27	0.000	0.00032	
32.28	0.000	0.00032	
32.29	0.000	0.00033	
32.30	0.000	0.00035	
32.31	0.000	0.00036	
32.32	0.000	0.00036	
32.33	0.000	0.00037	
32.34	0.000	0.00038	
32.35	0.000	0.00038	
32.36	0.000	0.00040	
32.37	0.000	0.00042	
32.38	0.000	0.00041	
32.39	0.000	0.00039	
32.40	0.000	0.00040	
32.41	0.000	0.00041	
32.42	0.00011	0.00043	
32.43	0.00013	0.00044	
32.44	0.00013	0.00045	
32.45	0.00010	0.00046	
32.46	0.000	0.00046	
32.47	0.000	0.00049	
32.48	0.000	0.00050	
32.49	0.000	0.00050	
32.50	0.000	0.00051	
32.51	0.000	0.00051	
32.52	0.000	0.00052	
32.53	0.000	0.00052	
32.54	0.000	0.00052	
32.55	0.000	0.00053	
32.56	0.000	0.00056	
32.57	0.000	0.00059	
32.58	0.000	0.00060	
32.59	0.000	0.00060	
32.60	0.000	0.00061	
32.61	0.000	0.00064	
32.62	0.000	0.00066	
32.63	0.000	0.00066	
32.64	0.000	0.00068	
32.65	0.000	0.00068	
32.66	0.00010	0.00067	
32.67	0.00010	0.00067	
32.68	0.000	0.00069	
32.69	0.000	0.00071	
32.70	0.000	0.00072	
32.71	0.000	0.00073	
32.72	0.000	0.00076	
32.73	0.000	0.00078	
32.74	0.000	0.00079	
32.75	0.000	0.00080	
32.76	0.000	0.00083	
32.77	0.000	0.00087	
32.78	0.000	0.00090	
32.79	0.000	0.00089	
32.80	0.000	0.00090	
32.81	0.000	0.00091	
32.82	0.000	0.00094	
32.83	0.000	0.00098	
32.84	0.00010	0.00098	
32.85	0.000	0.00097	
