Time  1 - default sample rate [s]	DD1_L [mV/V]	DD1_R [mV/V]
19.40	-0.2840	0.3666	
19.41	-0.2831	0.3700	
19.42	-0.2850	0.3732	
19.43	-0.2870	0.3762	
19.44	-0.2888	0.3793	
19.45	-0.2907	0.3824	
19.46	-0.2928	0.3855	
19.47	-0.2948	0.3886	
19.48	-0.2968	0.3915	
19.49	-0.2986	0.3945	
19.50	-0.3005	0.3975	
19.51	-0.3023	0.4007	
19.52	-0.3041	0.4039	
19.53	-0.3060	0.4072	
19.54	-0.3078	0.4105	
19.55	-0.3097	0.4139	
19.56	-0.3118	0.4173	
19.57	-0.3138	0.4207	
19.58	-0.3156	0.4241	
19.59	-0.3174	0.4274	
19.60	-0.3193	0.4307	
19.61	-0.3213	0.4340	
19.62	-0.3232	0.4375	
19.63	-0.3252	0.4411	
19.64	-0.3272	0.4451	
19.65	-0.3292	0.4509	
19.66	-0.3313	0.4560	
19.67	-0.3335	0.4592	
19.68	-0.3356	0.4618	
19.69	-0.3376	0.4645	
19.70	-0.3397	0.4675	
19.71	-0.3420	0.4704	
19.72	-0.3445	0.4732	
19.73	-0.3469	0.4758	
19.74	-0.3492	0.4783	
19.75	-0.3514	0.4808	
19.76	-0.3536	0.4832	
19.77	-0.3559	0.4855	
19.78	-0.3583	0.4877	
19.79	-0.3607	0.4901	
19.80	-0.3631	0.4924	
19.81	-0.3654	0.4947	
19.82	-0.3677	0.4970	
19.83	-0.3701	0.4993	
19.84	-0.3725	0.5015	
19.85	-0.3750	0.5037	
19.86	-0.3774	0.5059	
19.87	-0.3798	0.5082	
19.88	-0.3821	0.5105	
19.89	-0.3844	0.5127	
19.90	-0.3867	0.5150	
19.91	-0.3890	0.5171	
19.92	-0.3913	0.5192	
19.93	-0.3934	0.5213	
19.94	-0.3952	0.5235	
19.95	-0.3948	0.5258	
19.96	-0.3932	0.5281	
19.97	-0.3931	0.5304	
19.98	-0.3945	0.5326	
19.99	-0.3966	0.5347	
20.00	-0.3988	0.5367	
20.01	-0.4010	0.5369	
20.02	-0.4031	0.5357	
20.03	-0.4051	0.5355	
20.04	-0.4069	0.5364	
20.05	-0.4084	0.5374	
20.06	-0.4096	0.5383	
20.07	-0.4106	0.5390	
20.08	-0.4114	0.5393	
20.09	-0.4120	0.5392	
20.10	-0.4126	0.5391	
20.11	-0.4131	0.5391	
20.12	-0.4134	0.5392	
20.13	-0.4137	0.5393	
20.14	-0.4139	0.5394	
20.15	-0.4141	0.5395	
20.16	-0.4143	0.5396	
20.17	-0.4145	0.5396	
20.18	-0.4146	0.5397	
20.19	-0.4147	0.5397	
20.20	-0.4147	0.5397	
20.21	-0.4147	0.5397	
20.22	-0.4147	0.5396	
20.23	-0.4147	0.5396	
20.24	-0.4147	0.5396	
20.25	-0.4147	0.5394	
20.26	-0.4146	0.5389	
20.27	-0.4145	0.5383	
20.28	-0.4144	0.5379	
20.29	-0.4144	0.5378	
20.30	-0.4143	0.5377	
20.31	-0.4142	0.5376	
20.32	-0.4141	0.5375	
20.33	-0.4140	0.5374	
20.34	-0.4140	0.5374	
20.35	-0.4138	0.5373	
20.36	-0.4137	0.5372	
20.37	-0.4136	0.5371	
20.38	-0.4134	0.5371	
20.39	-0.4133	0.5370	
20.40	-0.4131	0.5370	
20.41	-0.4130	0.5369	
20.42	-0.4128	0.5368	
20.43	-0.4127	0.5367	
20.44	-0.4125	0.5367	
20.45	-0.4124	0.5366	
20.46	-0.4123	0.5365	
20.47	-0.4121	0.5365	
20.48	-0.4120	0.5364	
20.49	-0.4119	0.5363	
20.50	-0.4118	0.5363	
20.51	-0.4117	0.5362	
20.52	-0.4115	0.5362	
20.53	-0.4114	0.5361	
20.54	-0.4113	0.5361	
20.55	-0.4112	0.5360	
20.56	-0.4111	0.5359	
20.57	-0.4110	0.5359	
20.58	-0.4109	0.5358	
20.59	-0.4108	0.5357	
20.60	-0.4107	0.5357	
20.61	-0.4106	0.5356	
20.62	-0.4105	0.5355	
20.63	-0.4105	0.5355	
20.64	-0.4104	0.5355	
20.65	-0.4103	0.5354	
20.66	-0.4103	0.5353	
20.67	-0.4102	0.5353	
20.68	-0.4102	0.5352	
20.69	-0.4101	0.5352	
20.70	-0.4100	0.5351	
20.71	-0.4100	0.5351	
20.72	-0.4098	0.5350	
20.73	-0.4098	0.5350	
20.74	-0.4097	0.5350	
20.75	-0.4097	0.5349	
20.76	-0.4096	0.5348	
20.77	-0.4095	0.5348	
20.78	-0.4095	0.5347	
20.79	-0.4094	0.5347	
20.80	-0.4093	0.5346	
20.81	-0.4092	0.5346	
20.82	-0.4091	0.5345	
20.83	-0.4090	0.5344	
20.84	-0.4090	0.5344	
20.85	-0.4089	0.5343	
20.86	-0.4088	0.5343	
20.87	-0.4087	0.5343	
20.88	-0.4086	0.5342	
20.89	-0.4085	0.5341	
20.90	-0.4084	0.5341	
20.91	-0.4084	0.5340	
20.92	-0.4083	0.5340	
20.93	-0.4082	0.5339	
20.94	-0.4082	0.5339	
20.95	-0.4081	0.5339	
20.96	-0.4081	0.5338	
20.97	-0.4081	0.5338	
20.98	-0.4080	0.5338	
20.99	-0.4079	0.5337	
21.00	-0.4079	0.5337	
21.01	-0.4078	0.5336	
21.02	-0.4078	0.5336	
21.03	-0.4078	0.5336	
21.04	-0.4077	0.5336	
21.05	-0.4077	0.5335	
21.06	-0.4076	0.5335	
21.07	-0.4076	0.5335	
21.08	-0.4076	0.5334	
21.09	-0.4075	0.5334	
21.10	-0.4075	0.5334	
21.11	-0.4075	0.5334	
21.12	-0.4075	0.5333	
21.13	-0.4074	0.5333	
21.14	-0.4074	0.5333	
21.15	-0.4074	0.5333	
21.16	-0.4073	0.5332	
21.17	-0.4073	0.5332	
21.18	-0.4073	0.5332	
21.19	-0.4072	0.5332	
21.20	-0.4072	0.5332	
21.21	-0.4072	0.5332	
21.22	-0.4072	0.5331	
21.23	-0.4072	0.5331	
21.24	-0.4071	0.5331	
21.25	-0.4071	0.5330	
21.26	-0.4071	0.5330	
21.27	-0.4070	0.5330	
21.28	-0.4070	0.5330	
21.29	-0.4069	0.5329	
21.30	-0.4069	0.5329	
21.31	-0.4069	0.5329	
21.32	-0.4068	0.5329	
21.33	-0.4068	0.5329	
21.34	-0.4068	0.5328	
21.35	-0.4068	0.5328	
21.36	-0.4068	0.5328	
21.37	-0.4068	0.5328	
21.38	-0.4067	0.5327	
21.39	-0.4067	0.5327	
21.40	-0.4066	0.5327	
21.41	-0.4066	0.5327	
21.42	-0.4066	0.5326	
21.43	-0.4066	0.5326	
21.44	-0.4065	0.5326	
21.45	-0.4064	0.5326	
21.46	-0.4064	0.5326	
21.47	-0.4064	0.5326	
21.48	-0.4064	0.5325	
21.49	-0.4064	0.5325	
21.50	-0.4064	0.5325	
21.51	-0.4064	0.5325	
21.52	-0.4064	0.5325	
21.53	-0.4064	0.5324	
21.54	-0.4063	0.5324	
21.55	-0.4063	0.5324	
21.56	-0.4063	0.5324	
21.57	-0.4063	0.5324	
21.58	-0.4063	0.5324	
21.59	-0.4063	0.5324	
21.60	-0.4063	0.5323	
21.61	-0.4062	0.5324	
21.62	-0.4062	0.5324	
21.63	-0.4062	0.5323	
21.64	-0.4062	0.5323	
21.65	-0.4062	0.5323	
21.66	-0.4061	0.5322	
21.67	-0.4061	0.5322	
21.68	-0.4061	0.5322	
21.69	-0.4061	0.5322	
21.70	-0.4061	0.5322	
21.71	-0.4061	0.5322	
21.72	-0.4061	0.5322	
21.73	-0.4061	0.5322	
21.74	-0.4060	0.5322	
21.75	-0.4060	0.5322	
21.76	-0.4060	0.5322	
21.77	-0.4060	0.5322	
21.78	-0.4060	0.5322	
21.79	-0.4060	0.5321	
21.80	-0.4060	0.5321	
21.81	-0.4060	0.5321	
21.82	-0.4059	0.5321	
21.83	-0.4059	0.5321	
21.84	-0.4059	0.5321	
21.85	-0.4059	0.5321	
21.86	-0.4059	0.5321	
21.87	-0.4059	0.5321	
21.88	-0.4059	0.5321	
21.89	-0.4059	0.5321	
21.90	-0.4059	0.5321	
21.91	-0.4059	0.5320	
21.92	-0.4059	0.5320	
21.93	-0.4058	0.5320	
21.94	-0.4058	0.5320	
21.95	-0.4058	0.5321	
21.96	-0.4058	0.5320	
21.97	-0.4058	0.5320	
21.98	-0.4058	0.5320	
21.99	-0.4058	0.5320	
22.00	-0.4058	0.5320	
22.01	-0.4058	0.5319	
22.02	-0.4058	0.5320	
22.03	-0.4058	0.5320	
22.04	-0.4058	0.5320	
22.05	-0.4058	0.5320	
22.06	-0.4058	0.5320	
22.07	-0.4058	0.5319	
22.08	-0.4058	0.5319	
22.09	-0.4058	0.5319	
22.10	-0.4058	0.5319	
22.11	-0.4058	0.5319	
22.12	-0.4058	0.5319	
22.13	-0.4058	0.5319	
22.14	-0.4057	0.5319	
22.15	-0.4057	0.5319	
22.16	-0.4057	0.5319	
22.17	-0.4057	0.5319	
22.18	-0.4057	0.5318	
22.19	-0.4057	0.5319	
22.20	-0.4057	0.5319	
22.21	-0.4057	0.5319	
22.22	-0.4056	0.5318	
22.23	-0.4056	0.5318	
22.24	-0.4057	0.5318	
22.25	-0.4057	0.5318	
22.26	-0.4057	0.5318	
22.27	-0.4056	0.5318	
22.28	-0.4056	0.5318	
22.29	-0.4056	0.5318	
22.30	-0.4056	0.5318	
22.31	-0.4056	0.5318	
22.32	-0.4057	0.5318	
22.33	-0.4056	0.5318	
22.34	-0.4056	0.5318	
22.35	-0.4056	0.5318	
22.36	-0.4056	0.5318	
22.37	-0.4056	0.5318	
22.38	-0.4056	0.5318	
22.39	-0.4056	0.5318	
22.40	-0.4056	0.5318	
22.41	-0.4056	0.5317	
22.42	-0.4056	0.5317	
22.43	-0.4056	0.5317	
22.44	-0.4056	0.5317	
22.45	-0.4056	0.5317	
22.46	-0.4056	0.5318	
22.47	-0.4056	0.5318	
22.48	-0.4056	0.5317	
22.49	-0.4056	0.5317	
22.50	-0.4056	0.5317	
22.51	-0.4056	0.5317	
22.52	-0.4055	0.5317	
22.53	-0.4055	0.5317	
22.54	-0.4055	0.5317	
22.55	-0.4055	0.5317	
22.56	-0.4055	0.5317	
22.57	-0.4055	0.5316	
22.58	-0.4055	0.5316	
22.59	-0.4056	0.5317	
22.60	-0.4056	0.5317	
22.61	-0.4056	0.5317	
22.62	-0.4056	0.5317	
22.63	-0.4056	0.5317	
22.64	-0.4056	0.5317	
22.65	-0.4056	0.5317	
22.66	-0.4056	0.5317	
22.67	-0.4055	0.5316	
22.68	-0.4055	0.5316	
22.69	-0.4055	0.5316	
22.70	-0.4055	0.5316	
22.71	-0.4056	0.5316	
22.72	-0.4055	0.5317	
22.73	-0.4055	0.5317	
22.74	-0.4055	0.5317	
22.75	-0.4055	0.5317	
22.76	-0.4055	0.5317	
22.77	-0.4055	0.5317	
22.78	-0.4055	0.5317	
22.79	-0.4055	0.5317	
22.80	-0.4056	0.5317	
22.81	-0.4056	0.5317	
22.82	-0.4056	0.5316	
22.83	-0.4056	0.5317	
22.84	-0.4055	0.5317	
22.85	-0.4055	0.5317	
22.86	-0.4055	0.5317	
22.87	-0.4055	0.5317	
22.88	-0.4055	0.5316	
22.89	-0.4055	0.5316	
22.90	-0.4055	0.5316	
22.91	-0.4056	0.5316	
22.92	-0.4055	0.5316	
22.93	-0.4055	0.5316	
22.94	-0.4055	0.5316	
22.95	-0.4055	0.5316	
22.96	-0.4056	0.5316	
22.97	-0.4056	0.5316	
22.98	-0.4055	0.5316	
22.99	-0.4055	0.5316	
23.00	-0.4055	0.5316	
23.01	-0.4055	0.5316	
23.02	-0.4055	0.5316	
23.03	-0.4056	0.5316	
23.04	-0.4056	0.5316	
23.05	-0.4056	0.5316	
23.06	-0.4055	0.5316	
23.07	-0.4055	0.5316	
23.08	-0.4055	0.5316	
23.09	-0.4056	0.5316	
23.10	-0.4056	0.5316	
23.11	-0.4056	0.5316	
23.12	-0.4056	0.5316	
23.13	-0.4055	0.5316	
23.14	-0.4056	0.5316	
23.15	-0.4056	0.5316	
23.16	-0.4055	0.5316	
23.17	-0.4055	0.5316	
23.18	-0.4055	0.5316	
23.19	-0.4055	0.5316	
23.20	-0.4055	0.5316	
23.21	-0.4056	0.5316	
23.22	-0.4056	0.5315	
23.23	-0.4056	0.5316	
23.24	-0.4055	0.5316	
23.25	-0.4055	0.5316	
23.26	-0.4055	0.5316	
23.27	-0.4055	0.5316	
23.28	-0.4056	0.5316	
23.29	-0.4055	0.5316	
23.30	-0.4055	0.5316	
23.31	-0.4055	0.5316	
23.32	-0.4055	0.5316	
23.33	-0.4055	0.5316	
23.34	-0.4055	0.5316	
23.35	-0.4055	0.5316	
23.36	-0.4055	0.5316	
23.37	-0.4055	0.5316	
23.38	-0.4055	0.5316	
23.39	-0.4055	0.5316	
23.40	-0.4055	0.5316	
23.41	-0.4055	0.5316	
23.42	-0.4055	0.5316	
23.43	-0.4055	0.5316	
23.44	-0.4055	0.5316	
23.45	-0.4055	0.5316	
23.46	-0.4055	0.5316	
23.47	-0.4055	0.5316	
23.48	-0.4055	0.5316	
23.49	-0.4055	0.5316	
23.50	-0.4055	0.5316	
23.51	-0.4055	0.5316	
23.52	-0.4055	0.5316	
23.53	-0.4055	0.5316	
23.54	-0.4055	0.5316	
23.55	-0.4055	0.5316	
23.56	-0.4055	0.5316	
23.57	-0.4055	0.5316	
23.58	-0.4055	0.5316	
23.59	-0.4055	0.5316	
23.60	-0.4055	0.5316	
23.61	-0.4055	0.5316	
23.62	-0.4055	0.5316	
23.63	-0.4055	0.5316	
23.64	-0.4055	0.5315	
23.65	-0.4055	0.5315	
23.66	-0.4055	0.5315	
23.67	-0.4055	0.5315	
23.68	-0.4055	0.5315	
23.69	-0.4055	0.5315	
23.70	-0.4055	0.5316	
23.71	-0.4055	0.5316	
23.72	-0.4055	0.5316	
23.73	-0.4055	0.5315	
23.74	-0.4055	0.5315	
23.75	-0.4055	0.5316	
23.76	-0.4055	0.5316	
23.77	-0.4055	0.5316	
23.78	-0.4055	0.5316	
23.79	-0.4055	0.5316	
23.80	-0.4055	0.5316	
23.81	-0.4055	0.5316	
23.82	-0.4055	0.5315	
23.83	-0.4055	0.5315	
23.84	-0.4055	0.5315	
23.85	-0.4055	0.5315	
23.86	-0.4055	0.5315	
23.87	-0.4055	0.5315	
23.88	-0.4055	0.5315	
23.89	-0.4055	0.5315	
23.90	-0.4055	0.5315	
23.91	-0.4055	0.5315	
23.92	-0.4055	0.5315	
23.93	-0.4055	0.5315	
23.94	-0.4055	0.5316	
23.95	-0.4055	0.5315	
23.96	-0.4055	0.5315	
23.97	-0.4055	0.5315	
23.98	-0.4055	0.5315	
23.99	-0.4055	0.5315	
24.00	-0.4055	0.5315	
24.01	-0.4055	0.5315	
24.02	-0.4055	0.5315	
24.03	-0.4055	0.5315	
24.04	-0.4055	0.5315	
24.05	-0.4055	0.5315	
24.06	-0.4055	0.5315	
24.07	-0.4055	0.5315	
24.08	-0.4055	0.5315	
24.09	-0.4056	0.5315	
24.10	-0.4056	0.5315	
24.11	-0.4055	0.5315	
24.12	-0.4055	0.5315	
24.13	-0.4055	0.5315	
24.14	-0.4055	0.5315	
24.15	-0.4055	0.5315	
24.16	-0.4055	0.5315	
24.17	-0.4056	0.5315	
24.18	-0.4055	0.5315	
24.19	-0.4055	0.5315	
24.20	-0.4055	0.5315	
24.21	-0.4055	0.5315	
24.22	-0.4055	0.5315	
24.23	-0.4055	0.5315	
24.24	-0.4055	0.5315	
24.25	-0.4055	0.5315	
24.26	-0.4055	0.5315	
24.27	-0.4055	0.5315	
24.28	-0.4055	0.5315	
24.29	-0.4055	0.5315	
24.30	-0.4055	0.5315	
24.31	-0.4055	0.5315	
24.32	-0.4055	0.5315	
24.33	-0.4055	0.5315	
24.34	-0.4055	0.5315	
24.35	-0.4055	0.5315	
24.36	-0.4056	0.5315	
24.37	-0.4055	0.5315	
24.38	-0.4055	0.5315	
24.39	-0.4055	0.5315	
24.40	-0.4055	0.5315	
24.41	-0.4055	0.5315	
24.42	-0.4056	0.5315	
24.43	-0.4055	0.5315	
24.44	-0.4055	0.5315	
24.45	-0.4055	0.5315	
24.46	-0.4055	0.5315	
24.47	-0.4055	0.5315	
24.48	-0.4056	0.5315	
24.49	-0.4056	0.5315	
24.50	-0.4055	0.5315	
24.51	-0.4055	0.5315	
24.52	-0.4055	0.5315	
24.53	-0.4055	0.5315	
24.54	-0.4055	0.5315	
24.55	-0.4055	0.5315	
24.56	-0.4055	0.5315	
24.57	-0.4055	0.5315	
24.58	-0.4055	0.5315	
24.59	-0.4055	0.5315	
24.60	-0.4055	0.5315	
24.61	-0.4055	0.5315	
24.62	-0.4054	0.5315	
24.63	-0.4054	0.5315	
24.64	-0.4054	0.5315	
24.65	-0.4055	0.5315	
24.66	-0.4055	0.5315	
24.67	-0.4055	0.5315	
24.68	-0.4055	0.5315	
24.69	-0.4055	0.5315	
24.70	-0.4056	0.5315	
24.71	-0.4055	0.5315	
24.72	-0.4056	0.5315	
24.73	-0.4056	0.5315	
24.74	-0.4055	0.5315	
24.75	-0.4055	0.5315	
24.76	-0.4056	0.5315	
24.77	-0.4056	0.5315	
24.78	-0.4055	0.5315	
24.79	-0.4055	0.5315	
24.80	-0.4055	0.5315	
24.81	-0.4055	0.5315	
24.82	-0.4055	0.5315	
24.83	-0.4055	0.5315	
24.84	-0.4055	0.5314	
24.85	-0.4055	0.5315	
24.86	-0.4056	0.5314	
24.87	-0.4055	0.5314	
24.88	-0.4055	0.5315	
24.89	-0.4055	0.5315	
24.90	-0.4055	0.5315	
24.91	-0.4055	0.5315	
24.92	-0.4055	0.5315	
24.93	-0.4055	0.5314	
24.94	-0.4055	0.5315	
24.95	-0.4055	0.5315	
24.96	-0.4055	0.5314	
24.97	-0.4055	0.5314	
24.98	-0.4055	0.5314	
24.99	-0.4055	0.5314	
25.00	-0.4055	0.5315	
25.01	-0.4055	0.5315	
25.02	-0.4055	0.5315	
25.03	-0.4056	0.5315	
25.04	-0.4055	0.5314	
25.05	-0.4055	0.5314	
25.06	-0.4055	0.5314	
25.07	-0.4055	0.5314	
25.08	-0.4055	0.5314	
25.09	-0.4055	0.5314	
25.10	-0.4055	0.5314	
25.11	-0.4055	0.5314	
25.12	-0.4055	0.5314	
25.13	-0.4055	0.5314	
25.14	-0.4054	0.5314	
25.15	-0.4055	0.5314	
25.16	-0.4055	0.5315	
25.17	-0.4055	0.5314	
25.18	-0.4055	0.5314	
25.19	-0.4055	0.5314	
25.20	-0.4055	0.5314	
25.21	-0.4055	0.5314	
25.22	-0.4054	0.5314	
25.23	-0.4055	0.5314	
25.24	-0.4055	0.5314	
25.25	-0.4055	0.5314	
25.26	-0.4055	0.5314	
25.27	-0.4054	0.5314	
25.28	-0.4055	0.5314	
25.29	-0.4055	0.5314	
25.30	-0.4055	0.5314	
25.31	-0.4055	0.5314	
25.32	-0.4055	0.5314	
25.33	-0.4055	0.5314	
25.34	-0.4055	0.5314	
25.35	-0.4054	0.5314	
25.36	-0.4055	0.5314	
25.37	-0.4055	0.5314	
25.38	-0.4055	0.5314	
25.39	-0.4055	0.5314	
25.40	-0.4055	0.5314	
25.41	-0.4055	0.5314	
25.42	-0.4055	0.5314	
25.43	-0.4055	0.5314	
25.44	-0.4055	0.5314	
25.45	-0.4055	0.5314	
25.46	-0.4055	0.5314	
25.47	-0.4055	0.5314	
25.48	-0.4055	0.5314	
25.49	-0.4055	0.5314	
25.50	-0.4055	0.5314	
25.51	-0.4055	0.5314	
25.52	-0.4055	0.5314	
25.53	-0.4055	0.5314	
25.54	-0.4055	0.5314	
25.55	-0.4055	0.5314	
25.56	-0.4055	0.5314	
25.57	-0.4055	0.5314	
25.58	-0.4055	0.5314	
25.59	-0.4055	0.5314	
25.60	-0.4055	0.5314	
25.61	-0.4055	0.5314	
25.62	-0.4056	0.5314	
25.63	-0.4056	0.5314	
25.64	-0.4056	0.5314	
25.65	-0.4056	0.5314	
25.66	-0.4056	0.5314	
25.67	-0.4055	0.5314	
25.68	-0.4055	0.5314	
25.69	-0.4055	0.5314	
25.70	-0.4055	0.5314	
25.71	-0.4055	0.5314	
25.72	-0.4055	0.5314	
25.73	-0.4055	0.5314	
25.74	-0.4055	0.5314	
25.75	-0.4055	0.5314	
25.76	-0.4055	0.5314	
25.77	-0.4055	0.5314	
25.78	-0.4055	0.5314	
25.79	-0.4056	0.5314	
25.80	-0.4055	0.5314	
25.81	-0.4055	0.5314	
25.82	-0.4055	0.5314	
25.83	-0.4056	0.5314	
25.84	-0.4055	0.5314	
25.85	-0.4055	0.5314	
25.86	-0.4056	0.5314	
25.87	-0.4056	0.5314	
25.88	-0.4056	0.5314	
25.89	-0.4056	0.5314	
25.90	-0.4056	0.5314	
25.91	-0.4056	0.5314	
25.92	-0.4056	0.5314	
25.93	-0.4056	0.5314	
25.94	-0.4056	0.5314	
25.95	-0.4056	0.5314	
25.96	-0.4056	0.5314	
25.97	-0.4056	0.5314	
25.98	-0.4056	0.5314	
25.99	-0.4056	0.5314	
26.00	-0.4056	0.5314	
26.01	-0.4056	0.5314	
26.02	-0.4056	0.5314	
26.03	-0.4056	0.5314	
26.04	-0.4056	0.5314	
26.05	-0.4056	0.5314	
26.06	-0.4056	0.5314	
26.07	-0.4056	0.5314	
26.08	-0.4057	0.5314	
26.09	-0.4057	0.5314	
26.10	-0.4057	0.5314	
26.11	-0.4057	0.5314	
26.12	-0.4056	0.5314	
26.13	-0.4056	0.5314	
26.14	-0.4056	0.5314	
26.15	-0.4057	0.5314	
26.16	-0.4056	0.5315	
26.17	-0.4056	0.5314	
26.18	-0.4056	0.5314	
26.19	-0.4057	0.5314	
26.20	-0.4057	0.5315	
26.21	-0.4057	0.5315	
26.22	-0.4056	0.5315	
26.23	-0.4056	0.5314	
26.24	-0.4057	0.5314	
26.25	-0.4057	0.5314	
26.26	-0.4057	0.5314	
26.27	-0.4057	0.5314	
26.28	-0.4057	0.5314	
26.29	-0.4057	0.5314	
26.30	-0.4057	0.5314	
26.31	-0.4057	0.5314	
26.32	-0.4057	0.5314	
26.33	-0.4057	0.5314	
26.34	-0.4057	0.5314	
26.35	-0.4057	0.5314	
26.36	-0.4057	0.5314	
26.37	-0.4057	0.5314	
26.38	-0.4057	0.5314	
26.39	-0.4056	0.5314	
26.40	-0.4056	0.5314	
26.41	-0.4057	0.5314	
26.42	-0.4057	0.5314	
26.43	-0.4056	0.5314	
26.44	-0.4057	0.5314	
26.45	-0.4057	0.5314	
26.46	-0.4057	0.5314	
26.47	-0.4057	0.5314	
26.48	-0.4057	0.5314	
26.49	-0.4057	0.5314	
26.50	-0.4057	0.5314	
26.51	-0.4057	0.5314	
26.52	-0.4057	0.5314	
26.53	-0.4057	0.5314	
26.54	-0.4057	0.5314	
26.55	-0.4057	0.5314	
26.56	-0.4057	0.5314	
26.57	-0.4057	0.5314	
26.58	-0.4057	0.5314	
26.59	-0.4057	0.5314	
26.60	-0.4057	0.5314	
26.61	-0.4057	0.5314	
26.62	-0.4057	0.5314	
26.63	-0.4057	0.5314	
26.64	-0.4057	0.5314	
26.65	-0.4056	0.5314	
26.66	-0.4056	0.5314	
26.67	-0.4056	0.5314	
26.68	-0.4056	0.5314	
26.69	-0.4056	0.5314	
26.70	-0.4056	0.5314	
26.71	-0.4056	0.5314	
26.72	-0.4056	0.5314	
26.73	-0.4057	0.5314	
26.74	-0.4056	0.5314	
26.75	-0.4056	0.5314	
26.76	-0.4056	0.5314	
26.77	-0.4056	0.5314	
26.78	-0.4056	0.5314	
26.79	-0.4056	0.5314	
26.80	-0.4056	0.5314	
26.81	-0.4056	0.5314	
26.82	-0.4056	0.5314	
26.83	-0.4056	0.5314	
26.84	-0.4056	0.5314	
26.85	-0.4056	0.5314	
26.86	-0.4057	0.5314	
26.87	-0.4057	0.5314	
26.88	-0.4056	0.5314	
26.89	-0.4057	0.5314	
26.90	-0.4057	0.5314	
26.91	-0.4056	0.5314	
26.92	-0.4056	0.5314	
26.93	-0.4056	0.5314	
26.94	-0.4056	0.5314	
26.95	-0.4056	0.5314	
26.96	-0.4056	0.5314	
26.97	-0.4056	0.5314	
26.98	-0.4056	0.5314	
26.99	-0.4056	0.5314	
27.00	-0.4056	0.5314	
27.01	-0.4056	0.5314	
27.02	-0.4056	0.5314	
27.03	-0.4056	0.5314	
27.04	-0.4056	0.5314	
27.05	-0.4056	0.5314	
27.06	-0.4056	0.5314	
27.07	-0.4056	0.5314	
27.08	-0.4056	0.5314	
27.09	-0.4056	0.5314	
27.10	-0.4056	0.5314	
27.11	-0.4055	0.5314	
27.12	-0.4056	0.5314	
27.13	-0.4056	0.5314	
27.14	-0.4056	0.5313	
27.15	-0.4056	0.5313	
27.16	-0.4056	0.5314	
27.17	-0.4056	0.5314	
27.18	-0.4056	0.5314	
27.19	-0.4056	0.5314	
27.20	-0.4056	0.5314	
27.21	-0.4056	0.5314	
27.22	-0.4056	0.5314	
27.23	-0.4056	0.5313	
27.24	-0.4056	0.5313	
27.25	-0.4056	0.5314	
27.26	-0.4055	0.5314	
27.27	-0.4055	0.5314	
27.28	-0.4055	0.5314	
27.29	-0.4055	0.5314	
27.30	-0.4055	0.5314	
27.31	-0.4055	0.5313	
27.32	-0.4055	0.5313	
27.33	-0.4055	0.5313	
27.34	-0.4055	0.5313	
27.35	-0.4055	0.5313	
27.36	-0.4055	0.5313	
27.37	-0.4055	0.5313	
27.38	-0.4055	0.5313	
27.39	-0.4055	0.5313	
27.40	-0.4055	0.5313	
27.41	-0.4055	0.5313	
27.42	-0.4055	0.5313	
27.43	-0.4056	0.5313	
27.44	-0.4055	0.5313	
27.45	-0.4055	0.5313	
27.46	-0.4055	0.5313	
27.47	-0.4055	0.5313	
27.48	-0.4055	0.5313	
27.49	-0.4055	0.5313	
27.50	-0.4055	0.5313	
27.51	-0.4055	0.5313	
27.52	-0.4054	0.5313	
27.53	-0.4055	0.5313	
27.54	-0.4055	0.5313	
27.55	-0.4055	0.5313	
27.56	-0.4055	0.5313	
27.57	-0.4055	0.5313	
27.58	-0.4055	0.5313	
27.59	-0.4055	0.5313	
27.60	-0.4055	0.5313	
27.61	-0.4055	0.5314	
27.62	-0.4055	0.5314	
27.63	-0.4055	0.5314	
27.64	-0.4055	0.5313	
27.65	-0.4055	0.5313	
27.66	-0.4055	0.5313	
27.67	-0.4055	0.5313	
27.68	-0.4055	0.5313	
27.69	-0.4055	0.5313	
27.70	-0.4055	0.5313	
27.71	-0.4055	0.5313	
27.72	-0.4055	0.5313	
27.73	-0.4055	0.5313	
27.74	-0.4055	0.5313	
27.75	-0.4055	0.5313	
27.76	-0.4054	0.5313	
27.77	-0.4055	0.5314	
27.78	-0.4055	0.5314	
27.79	-0.4055	0.5313	
27.80	-0.4055	0.5313	
27.81	-0.4055	0.5313	
27.82	-0.4055	0.5313	
27.83	-0.4055	0.5313	
27.84	-0.4055	0.5313	
27.85	-0.4055	0.5313	
27.86	-0.4055	0.5313	
27.87	-0.4055	0.5313	
27.88	-0.4055	0.5313	
27.89	-0.4055	0.5313	
27.90	-0.4055	0.5313	
27.91	-0.4055	0.5313	
27.92	-0.4055	0.5313	
27.93	-0.4055	0.5313	
27.94	-0.4055	0.5313	
27.95	-0.4055	0.5313	
27.96	-0.4055	0.5313	
27.97	-0.4055	0.5313	
27.98	-0.4055	0.5313	
27.99	-0.4055	0.5313	
28.00	-0.4054	0.5313	
28.01	-0.4054	0.5313	
28.02	-0.4055	0.5313	
28.03	-0.4055	0.5313	
28.04	-0.4055	0.5312	
28.05	-0.4055	0.5313	
28.06	-0.4055	0.5313	
28.07	-0.4055	0.5313	
28.08	-0.4054	0.5313	
28.09	-0.4054	0.5313	
28.10	-0.4055	0.5313	
28.11	-0.4055	0.5313	
